c_text	c_thembez	c_tatsache	c_meinung	c_begruend	c_loes	c_zusw	c_frage	c_anrede	c_respekt	c_beznutzer	c_bezmedium	c_bezinhalt	c_bezpers	c_bezform	c_story	c_schrei	c_vulg	c_beleid	c_sarkzy	c_diskrim	c_luegenv	c_droh	c_gewalr	c_verwünsch	c_quali
Wenn es bei der EU so lange dauert, wie bei der Abschaffung der Zeitumstellung...🤔	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Ach neeeeeee wirklich 	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
Und wenn ich jetzt aus dem Haus gehe und 100 Meter die Straße am Ortseingangsschild Herne vorbeilaufe, muss ich dann 14 Tage in Quarantäne? Dann werfe ich nämlich das Altglas die letzten 5 Meter.	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
Ich liebe Couscous, schnell, unkompliziert, lecker und gesund!	3	3	3	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
Marilouise Lavy leider kommt nur ganz wenig Nachwuchs, den Job will einfach keiner mehr machen. Unsere Azubis, die mit Anfang 20 dann ins Berufsleben gehen sagen, das ihnen eine Vollzeitstelle zu stressig ist in dem Job und arbeiten dann nur Teilzeit und machen lieber was anderes nebenher, weils so anstrengend ist 🥺🤷🏻‍♀️ Ob das jetzt ein Generationsproblem ist vermag ich nicht zu beurteilen, aber Leute, in 20 Jahren sieht es echt duster aus mit unserem Gesundheitssystem und da ist es völlig Wurscht ob Krankenpflege oder Altenpflege.....😢	3	3	3	3	0	1	0	0	0	3	0	3	0	0	1	1	0	0	0	0	0	0	0	0	2
Die zwei ruinieren Deutschland bis ihre Amtszeit aus ist. Ihr eigenes Volk ist ihnen egal. Die sind schuld wenn es brodelt	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"Silvia Janßen, im Einzelfall müsste die Summe angepasst werden. Man hängt an jedem Haustier emotional. Was wäre Ihre Alternative? Alle ""störenden"" Tiere ausrotten?"	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2
Hallo Jens Theissen Warum meinst du? Lass uns an deiner Kritik teilhaben.	3	0	0	0	2	0	3	2	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	4
Ernst Herbert ....Sie scheinen das Wort Integration nur im Zusammenhang mut Flüchtlingen zu definieren. Falsch....s.o.	2	0	3	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	2
Alle Probleme sind Hausgemacht. Gesundheitsreformen, Pauschalen, Privatisierung. In Deutschland wird Krankheit und Alter verwaltet. So verdienen Anleger/Investoren und profitieren von alten und kranken Menschen. Das ist das vielgerühmte deutsche Gesundheitswesen. Die Arbeit am Menschen ist so wichtig aber gehört leider zu den schlecht bezahlten Jobs. Personal wurde eingespart um Gewinne zu generieren. Pflegeheime schiessen wie Pilze aus dem Boden.	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
Monika Dingler 💯	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Diese Maßnahmen sind einfach nur noch lächerlich 🤦‍♂️	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Ingeborg Münzberg Herr Blome war auch für mich eine Geduldsprobe. Ihr Beitrag bringt es auf den Punkt. Danke dafür	1	0	3	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Warum nicht mal schwarz grün? Das Land steht vor so vielen Veränderungen, warum nicht auch mal was neues in der Regierung 🖤💚aber bitte nicht mit dem Merz 🤭wenn ich mir das wünschen dürfte 😉	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"So ein Müll- ganze Schulen zu schliessen wegen einem kränkeldem Kind?
Lehrermangel ist das Problem.
Wenn die Freitags auf die Demos rennen wird noch Beifall geklatscht. 
Absoluter Irrsinn."	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	1
Und was ist bei ihnen und die anderen ihr sollt euch gegen eure Blödheit impfen lassen wäre Besser für euch als alte und Risiko Gruppen die Brühe spritzten	1	0	3	0	1	0	0	0	0	3	0	1	3	0	0	0	1	3	3	0	0	0	0	0	0
Es heißt ja so schön, dass die System-Relevanz bevorzugt werden soll. Dann sollte es ja sicherlich so sein, dass unsere politischen Entscheidungsträger mit als Erste geimpft werden. Es werden ja immer schöne bunte Bilder erzeugt, wenn Spitzenkandidaten an der Wahlurne ihre Stimme abgeben. Mein frommer Wunsch ist, dass die Ministerpräsidentenkonferenz inklusive der Frau Bundeskanzlerin und ihrem Gefolge, öffentlich und unter notarieller Aufsicht einen gemeinsamen ImpfTermin wahrnehmen. Somit könnte vielen Verschwörungstheorien ein Riegel vor geschoben werden.😉	3	2	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2
Wie kann man nur so krank sein. Ich verstehe das nicht. Ich werde das nie verstehen. 🙄👎	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2
"Liebe Nutzer, welche Erfahrungen haben Sie mit dem Coronavirus gemacht? Und wie haben Sie die erste Woche im ""Lockdown-Light"" erlebt? Wir freuen uns auf Ihre Eindrücke und Meinungen :)"	2	0	3	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Noch Einer, der die Wahrheit nicht verträgt....	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1
Das haben wir natürlich so nicht gesagt und das ist wohl auch klar, lieber Thomas Brönner . Es gibt doch auch gar keine nicht süßen Welpen 😋 Wir sind einfach nur froh, dass die Tiere gerettet werden konnten.	3	0	3	0	0	0	0	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
Ich krieg das Kotzen bei solchen Beiträgen, im Jahr 2030 oder 2050. Lasst es doch einfach, der Zug ist abgefahren	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Lesst die Bibel sonst seit ihr alle verloren , ihr braucht nicht auf das Ende der Welt zu warten bestraft zu werden an dem Tag wo ihr sterbt bekommt ihr die Quittung für das was ihr dieser Welt angetan habt und dass die einzige Befriedigung die wir Christen haben hochmut kommt vor dem Fall	1	0	3	3	2	0	0	0	0	3	0	0	1	0	0	0	0	1	2	3	0	0	0	0	0
Die Frage ist ja nicht welche Meinung man teilt. Egal ob Trump oder Biden verlieren wird wieder die Unterschicht..	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0
Leon-Mauro Potarzycki Bravo!!!!	3	0	3	0	0	0	0	0	3	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	1
Tobi Friedrich egal wie emotionsgeladen ein Spiel ist, rassistische Äußerungen gehen gar nicht. Das sollte jedem einigermaßen intelligenten Menschen bewusst sein. Davon mal ganz abgesehen, daß wir hier über einen 15 jährigen Teenager sprechen!	3	0	3	0	0	2	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
Marcel Maßeck dazu sage ich nix!!! Sonst bin ich wieder gesperrt 	0	0	3	3	0	0	0	0	0	3	0	3	0	0	0	3	0	0	1	0	0	0	0	0	1
Sandra Heisenberg Bin voll deiner Meinung, mir tun die Polizisten leid denn sie müssen den Kopf hinhalten. Man braucht sich nicht wundern wenn keiner mehr den Beruf ausüben will. Ich glaube soweit wird es noch kommen.	2	1	3	3	0	0	0	0	2	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	3
Ich werde mich auch nicht impfen lassen, nix gibbets!!	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Stephan Wegerich das eine schließt das andere nicht aus	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
"RTL lernen Sie endlich.. WIR HATTEN KEINEN LOCKDOWN... Bitte sehen Sie mal in ein Buch oder googlen Sie was ""lockdown"" bedeutet.
Gerade Medien wie Sie sollten verpflichtend einen richtigen Sprachgebrauch haben."	3	3	3	0	1	0	0	0	0	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0
Tolle Frau 👍😊	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
Super Kubicki hast vollkommen recht	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
An Juschka Das liegt vermutlich an dem Urteil des höchsten Gericht, die nicht nur als Krankheit gelten ließen. Durch den Film Gott wurde die Kernfrage gestellt, ob sich ein Mensch, der nicht mehr Leben möchte, unabängig des Grund, ein entsprechendes Medikament erhalten darf oder nicht. Auf den Verzicht einer Krankheit/Behinderung, wurde auch keine bestimmte, emotionale Schiene bedient, denn hätte nicht ein eigentlich gesunder Mensch gesessen, sondern jeman liegend auf einer Trage, eventuell entstellt durch Krebs, reingerollt, hätten nicht nur 76% dafür gestimmt, sondern 99%.	3	3	0	3	0	2	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Leider haben doch die Bauern bei den Preisen doch gar keine Zeit mehr für die Fortpflanzung 🤔	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dirk Preu Wie in der Sendung auch schon bemerkt wurde: die Menschen fühlen sich nicht nur eingeschränkt, sie sind grundrechtlich eingeschränkt.	3	3	1	0	0	3	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Wenn das seine Aussage ist (und sie nicht aus irgendeinem Kontext gerissen ist), dann sollte er lieber woanders hin ziehen. Da hin, wo auch scheiße ist...	3	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Anneliese Reichelt Wieso ?	2	0	0	0	0	0	3	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
...keine ahnung... woll?!? 😉	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	3	0	0	1	0	0	0	0	0	1
Und die kleinen Autokraten haben wieder mal gewonnen und dürfen weiter kassieren! Unglaublich, dass man Polen und Ungarn nicht endlich mal auf die Finger haut, wenn sie Rechtsstaatlichkeit und Menschenrechte mit Füßen treten!	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2
Die AFD wird nur eingeladen, wenn man sie zerlegen kann, aber das ist ja nichts Neues. Zu Ch. Lüth gibt es aber noch Einiges zu sagen: Vor seiner „Karriere“ bei der AFD, arbeitete er 10 Jahre (!) für die FDP, unter anderem für die Friedrich Naumann Stiftung und die GIZ. Da ist anscheinend niemandem aufgefallen, dass er ein Faschist (eigene Aussage) ist. Oder hat er sich „blitzradikalisiert“, wie man das seit 2015 häufiger hört?	3	3	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
Mir ist das Lachen allerdings vergangen	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
Meine Meinung. Kunst- und Kulturveranstaltungen& Gastronomie unter den strengen, erprobten Hygienekonzepten stattfinden lassen (mit Kontrollen). Private Feiern verbieten. Schlachthöfe schliessen. Kreuzfahrtschiffe schliessen.	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ZDF heute also wie in deutschland,! Personalmangeln uberall	3	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Die Giftspritzen werden niemals zugelassen, träumt weiter😊	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Oh! Wir selbst sind noch ein weißer Fleck?	3	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Ki Stefan wäre mal ein Zeichen!	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
Ulla Ulla Wie würden Sie denn die Pandemie handhaben?	3	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
So schlimm? Nix leckeres dabei?	3	0	1	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Oh das Wetter schlägt um, die Vögel fliegen wieder tief.	0	0	3	0	0	0	0	0	0	3	0	3	0	3	0	0	0	0	1	0	0	0	0	0	1
"Sorry, prinzipiell ist es völlig egal ob die Eltern Abi haben oder nicht!!! Kein Abi bedeutet ja nicht gleich blöde und keine Arbeit! Zudem sehe ich es als meine Pflicht an mein Kind und dessen Talente zu fördern , und diese zu ermutigen den best möglichen Abschluss zu machen! Weder ich noch der Vater meiner Mädels hat das Abi. Komischerweise aber beide Mädels, und die sind nicht , und mußten auch nicht von ""Förderer"" an die Hand genommen worden, ect. Und um die bescheuerte Frage zu beantworten: was wird aus Kindern deren Eltern kein Abi haben : Operationstechnische Assistentin, und Sozialversicherungsfachangestellte...ich denke das sind zwei sehr solide Jobs , das für das die Eltern zu doof fürs Abi waren😬"	3	1	3	0	0	0	0	0	0	0	1	0	0	3	3	0	3	0	3	0	0	0	0	0	2
Achja, Klima. Ich hoffe dann mal dass mindestens alle Friday for Future Anhänger dieses Jahr keinen abgeschlagenen echten Weihnachtsbaum zu Hause haben werden. Kann man da nicht einen Tannenbaum-Lockdown für schaffen? Ist ja schliesslich für die Umwelt!	2	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Renate Schindler , außerdem wäre ja dann auch jede Operation wie z.B. Blinddarm, gegen Gottes Wille weil das Leben durch Menschen verlängert wird...	2	3	3	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
Abwarten 🤷‍♂️	3	0	3	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1
Andreas Weiand , ich habe wirklich noch nicht derartiges gehört. Wir nehmen sämtliche Daten der Kunden auf und werden wirklich stark kontrolliert, was auch richtig ist! Kunden aus kritischen Gebieten durfte auch kein Termin angeboten werden. Es ist ok, wie es ist. Aber nicht nur die Gastronomie ist betroffen!!! Ich persönlich habe immer FFP 2 Maske und Visier getragen! Und natürlich immer frische Handschuhe! Natürlich ist Gesundheit das wichtigste Gut.	2	3	3	0	0	2	0	0	0	3	0	3	0	0	3	3	0	0	0	0	0	0	0	0	2
Ines Winterfeld Direkt aus der Seele gesprochen.Wird sich je etwas ändern?Keiner denkt an die Zukunft der Kinder bzw.Enkelkinder..Wir Deutschen sind einfach in solchen Dingen zu schwach	1	0	3	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Jürgen Baum , ist eben so, wenn man Mitglied einer undemokratischen Partei ist!	1	0	3	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	2	0	0	0	0	2
Was für schöne Worte, Frank!	0	0	3	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
Lissi Schmetterling ihr auch , ja ! Wir sollten wa herausfinden bevor es zu spät wird	1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
"Matthias Pommer und genau das ist das Schlimme, dieser Gehorsam ohne Nachfrage.  Wer hinterfragt wird klein gemacht. 
Nicht alle knicken ein , haben einen Kopf zum denken und das ist gut so. "	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Hat sich bestimmt Herne West eingesackt 🤣	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Robin Schwierz Ja die Russen haben sich nie entschuldigt für die Vertreibung!	2	3	0	0	0	1	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
Ja, Logik ist wohl da nicht immer vertreten.	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	2	0	0	0	0	0	2
hart aber fair Zur Bewertung Ihres Abstimmungsergebnisses teilen Sie bitte die Zahlen der abgegebenen Stimmen mit, damit ein Verhältnis zur Zahl der Zuschauer (3,7 Mio.) gewertet werden kannn.	0	3	0	3	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Herr Kubicki hat gesagt. Risikopatienten sollen sich die FFP2 Maske kaufen. Die würde einen selber schützen. Diese Maske ist aber ein Wegwerfartikel und dadurch für mich als Frührentnerin nicht finanzierbar. Also muss ich mich weiter mit einem Baumwollappen begnügen. Wenn die wirklich hilft. Dann sollte sie auch auf Rezept verordnet werden!	3	3	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Höhere Entgelte, damit die Investoren (Sana, Helios, Asklepios und Co) noch mehr abschöpfen können? 🤣🤣🤣	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	2
"💥 LOCKDOWN WAR VERFASSUNGSWIDRIG 💥

‼️ Bitte teilt es ‼

Spät aber doch, hat der Österreichische Verfassungsgerichtshof entschieden, dass der Lockdown in Österreich verfassungswidrig war.

Dem Gesundheitsminister ist in Vollziehung der Gesetze ein rechtswidriges und schuldhaftes Verhalten vorzuwerfen, d.h. es ergeben sich Amtshaftungsansprüche für alle Geschädigten.

👉🏻 Jeder kann seine Schäden berechnen und Klage einreichen❗

Hoffen wir, dass dies in Zukunft, schneller geht.

Und, dass die Regierung aufmerksam liest.

https://www.youtube.com/watch?v=Pq_q0RedfYg&feature=youtu.be

‼TEILEN‼TEILEN‼TEILEN‼"	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
Alexander Stimpfig Das * steht für Divers..also das dritte Geschlecht.	0	3	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
"Tom Stark nur ist jeder potenziell gefährdet. Und die""vernünftigen"" sind in der Mehrzahl. Mit Corona ist erstmal nichts ""normal""."	1	3	2	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
"Das Kollegen krank zum Dienst erscheinen, ist ja nichts Neues. Überlegen sich viele 2x ob man krank zuhause bleibt und weiß, das dann die Kollegen im frei angerufen werden zum Einspringen oder die Arbeit auf der Abteilung dann halt noch weniger geschafft werden kann. Nur das es mit Corona dann sozusagen vorgeschrieben wird (wenn ohne oder mit leichten Symptomen) das ist neu. Und es zeigt auch, das die Verantwortlichen - zu Recht- nicht mehr auf diese große Einsatzbereitschaft, Flexibilität und ""Opferbereitschaft"" der pflegenden Kollegen:innen bauen können wie während der ersten Welle."	3	2	3	2	0	2	0	0	0	3	0	3	0	0	2	0	0	0	0	0	0	0	0	0	2
Auch ein Weg sich die Insolvenz vom Club zu ersparen 😆	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Sollen das Geld mal für die Renter ausgeben die Jahrelang gearbeitet haben und jetzt kaum was haben	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
Aha, damals als die Videos postete war sie Tod krank. Heute sagt sie es war mittelschwer 😂🤦🏻‍♂️	3	3	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	2	0	0	0	2
Gregor Czepczorz die warme Suppe okay.... mit der Rente wär ich vorsichtig	0	1	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1
Andy ... dieses Mal nicht in KA ... ?!	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0
Mit Sicherheit ist Putin verunsichert , er muss abwiegen, ob er sämtliche Lieferungen nach Deutschland stoppt	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
"""Es lebe der Fanatismus"", fällt mir bei Lohaus nur noch ein. Erst wird mit der Keule zugeschlagen und dann ist alles nicht so gemeint. Vielleicht sollte ihr mal einer erklären, dass man nicht mit Fanatismus Fanatismus bekämpfen kann, zumal viele antirechte Fanatiker meist auch noch auf Leute losgehen, die es absolut nicht verdient haben."	2	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bütterchen....	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Wir dürfen nicht nicht in 160 Ländern reisen wegen Corona und hier nehmen immer mehr Menschen nach Deutschland die werden bestimmt nicht untersucht auf Corona weil sie bestimmt wieder ihre Unterkunft anzünden wie sie es jetzt in Griechenland gemacht haben. Branntstifter vor ein Gericht und nicht noch belohnt werden	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0
Wenn man nicht weiß ob man den Menschen der im Krankenhaus eingeliefert wird nochmals lebend sieht, ist das ein mächtiger Brocken. Selbst als Patient würde ich flüchten, sobald ich laufen könnte.	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
Dirk Feige Tietz hatten sie den Fall schon mal das versucht wurde nachzuvollziehen wer zur eventuellen Ansteckungszeit im gleichen Raum der Bar /Restaurant/Gaststätte war? ...für die Hygiene ist im allgemeinen das Veterinäramt der entsprechenden Kommune zuständig, das kann jedoch kaum auch dafür zuständig sein das Zettel 4 Wochen aufgehoben werden bzw das sie das überprüfen....damit sehe ich die Lücke im Detail. Ich bin bei Ihnen das eine Schliessung eines Restaurant mit Gästen von kurzer Verweildauer nicht unbedingt nötig ist . Alkoholkonsum in höherem Maße wird leider das Übel der Hygienemissachtung unterstützen. Wer will zusätzlich noch festlegen was auf sein darf....Bar/Restaurant/Cafe /Bistro/Kneipe... ....die Menschen sind diejenigen, die es in der Hand hatten und haben...zu hohe Positivzahlen bedürfen Regeln.	2	3	3	0	0	2	3	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Die Farbe der Skulptur passt immer besser zu den goldenen Blättern an den Bäumen, findest du nicht auch Barbara Traphan? 😊	3	0	3	0	0	0	3	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Ja und? Überall liegt das Gras der Veganer rum und die essen es nicht auf und die Blätter verrotten schon. Gibt auch kein Verbot gegen Veganer weil sie unsere Natur verputzen!	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
Von mir bekommen die schon immer nichts......lauter Lügner	3	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
Armando Pereira ne	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Jana Richter Das ist ja daß,was Sie wollen!	0	1	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0
"Wenn ich KEINE Maske in der Öffentlichkeit trage, möchte ich, dass Du folgendes weißt:

🔵 Ich bin gebildet genug, um die Zahlen des Robert-Koch-Instituts zu interpretieren, wonach derzeit die Wahrscheinlichkeit, eine infektiöse Person überhaupt zu treffen, nahe null ist.

🔵 Ich lasse mich nicht von den ""dramatisch"" steigenden Zahlen der positiven PCR-Tests manipulieren, sondern setze diese Zahlen in Relation zu den durchgeführten Tests, die in letzter Zeit deutlich gestiegen sind, während der Anteil der dort positiv getesteten Personen weiterhin deutlich unter 1% ist.

🔵 Ich habe nachvollzogen und verstanden, wie der R-Wert berechnet wird. Allein durch eine gestiegene Anzahl Testungen kann er beliebig manipuliert werden, ohne dass der Anteil der positiv Getesteten tatsächlich steigen würde.

🔵 Ich deute die Maskenpflicht als bewusste Aufrechterhaltung der Angst - tagtäglich soll jeder das Gefühl der permanenten Gefahr sehen, auch wenn sie real nicht existiert. 

🔵 Ich weiß, dass die Wahrscheinlichkeit einer präsymptomatischen oder asymptomatischen Ansteckung äußert gering ist - falls sie überhaupt existiert.

🔵 Ich habe mich nicht nur in den Mainstream-Medien informiert und vergleiche die Infektions- und Todeszahlen  verschiedener Länder im Bezug auf ihre Gesamtbevölkerung. 

🔵 Ich vergleiche Todeszahlen mit/an Covid-19 mit anderen Krankheiten/Todesursachen sowie mit durchschnittlichen Todeszahlen der jeweiligen Länder und setze diese in Relation. Ich lasse mich nicht von absoluten Zahlen der Medien manipulieren.

🔵 Ich nehme Rücksicht auf andere Menschen, indem ich zuhause bleibe, falls ich Krankheitssymptome habe. Und falls ich das nicht kann, halte ich Abstand, wasche häufig die Hände, und huste/niese in die Armbeuge oder ein Taschentuch - genauso wie ich das schon vor 2020 getan habe.

🔵 Wenn du aber eine Maske in der Öffentlichkeit trägst, um andere zu schützen, weil du denkst, du könntest auch ohne Symptome ansteckend sein, frage ich Dich: trägst du die Maske auch zuhause, um deine Familie zu schützen? Falls nein: denkst du, dass du zuhause nicht mehr ansteckend sein könntest? Sind Dir Deine Liebsten weniger wert als Fremde in der Öffentlichkeit? Oder traust du ihnen zu, dass sie (falls sie sich anstecken sollten) diese Infektion problemlos überstehen? Warum traust Du das dann nicht auch allen anderen Menschen zu?

Ja, Masken NICHT zu tragen ist hochgradig politisch. 
Es ist Ausdruck von gesundem Menschenverstand und ein Zeichen gegen die Willkür der nicht evidenzbasierten Maßnahmen."	3	3	3	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0
Naj Negahrebe und weil die es in Berlin so wollen machen gleich andere Länder mit? 	3	3	0	0	0	0	2	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	0	2
Durch die ganzen Auflagen die immer wieder kommen kann kein Betrieb richtig überleben.	3	2	0	2	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Glaube ich auch nicht mehr dran.	1	0	2	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Der Herr Burwick ist nur mit klugen Humor gesegnet. Sarkasmus-Schildchen vergessen, Alfred!	1	0	3	0	0	0	0	0	2	3	0	3	3	0	0	0	0	0	1	0	0	0	0	0	1
😳ja dann komm mal in den Märkischen Kreis 😳da gehse laufen	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
es betrifft alle, die Jugend ist zerstört weil man ein halbes bis dreivierteljahr keine Party machen konnte ? Natürlich ist es nicht einfach wenn man als jugendlicher sich zurücknehmen muss, aber so Fass aufzumachen ? Was ist mit all den anderen Menschen, Alte, Familien , Kinder, Berufstätige, Kranke und und und ?	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
Meineid hat Muffe gegen Schweinfurt zu spielen.	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	3	0	0	0	0
Die Krankenhäuser können zunächst mal deutlich reduziert werden, das Personal besser verteilt werden. Bevor das nicht passiert in jede Finanzierung des Systems nicht wirtschaftlich. Die Bertelsman Studie liegt aufm Tisch die sagt, dass 1/3 gesticchen werden kann.	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Berry Bmb ein Lehrer an der Schule hat das Fenster den kompletten Unterricht offen.... die Kids sitzen mit Fleecdecke im Unterricht. Wünsche den Politiker im Kabinett auch einen kalten Hintern.	3	2	2	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	3	2
